genusspecies	full_ec_number	ec_numberandgroup	group	genome_id	genome_name	genusspeciespathway	genusspecies1	genus	genuspathway	patric_id	refseq_locus_tag	gene	product	productshort	ec_numberanddescription	ec_number	ec_description	pathwayid	pathway_id	genome_length	genome_size_mbp	genecount_group_by_ecnumber	genepercentage_group_by_ecnumber	genecount_group_by_ecnumber2	genepercentage_group_by_ecnumber2	total_genes_inpathway	bvbrc_genes_inpathway	genes_found_target_group_bypathway	genes_found_nontarget_group_bypathway	perc_missing_in_target_group_bypathway	perc_missing_in_nontarget_group_bypathway	avg_p_index_bypathway	pathway_name_with_loss_innontarget_group_score	loss_innontarget_group_score	pathway_name_with_PML_score	PML	genes_absent_target_group_bypathway	genes_absent_nontarget_group_bypathway	genes_absent_differential	loss_innontarget_group_composite	PML_composite	pathway_name	perc_in_species_bypathway	perc_in_genus_bypathway	perc_in_group_bypathway
Treponema_phagedenis	p900.1.1.1.267	1.1.1.267_group B	non-target	162.10	Treponema phagedenis strain_B43.1	Treponema_phagedenis_p900	Treponema_phagedenis	Treponema	Treponema_p900	fig|162.10.peg.1098	FUT79_04645	NA	1-deoxy-D-xylulose 5-phosphate reductoisomerase (EC 1.1.1.267)	1-deoxy-D-xylulose 5-phosphate reductoisomerase 	1.1.1.267_1-deoxy-D-xylulose-5-phosphate reductoisomerase	1.1.1.267	1-deoxy-D-xylulose-5-phosphate reductoisomerase	p900	900	3372116	3.4	1	100	1	100	52	9	8	9	11.1	0	1.35	Terpenoid backbone biosynthesis loss in non-target group score 0	0	Terpenoid backbone biosynthesis PML score 100	100	1	0	1	45	1095	Terpenoid backbone biosynthesis	100	100	100
Treponema_phagedenis	p900.2.2.1.7	2.2.1.7_group B	non-target	162.10	Treponema phagedenis strain_B43.1	Treponema_phagedenis_p900	Treponema_phagedenis	Treponema	Treponema_p900	fig|162.10.peg.2926	FUT79_12330	dxs	1-deoxy-D-xylulose 5-phosphate synthase (EC 2.2.1.7)	1-deoxy-D-xylulose 5-phosphate synthase 	2.2.1.7_1-deoxy-D-xylulose-5-phosphate synthase	2.2.1.7	1-deoxy-D-xylulose-5-phosphate synthase	p900	900	3372116	3.4	1	100	1	100	52	9	8	9	11.1	0	1.35	Terpenoid backbone biosynthesis loss in non-target group score 0	0	Terpenoid backbone biosynthesis PML score 100	100	1	0	1	45	1095	Terpenoid backbone biosynthesis	100	100	100
Treponema_phagedenis	p900.2.3.1.9	2.3.1.9_group B	non-target	162.10	Treponema phagedenis strain_B43.1	Treponema_phagedenis_p900	Treponema_phagedenis	Treponema	Treponema_p900	fig|162.10.peg.2944	FUT79_12400	NA	3-ketoacyl-CoA thiolase (EC 2.3.1.16) @ Acetyl-CoA acetyltransferase (EC 2.3.1.9)	3-ketoacyl-CoA thiolase 	2.3.1.9_Acetyl-CoA C-acetyltransferase	2.3.1.9	Acetyl-CoA C-acetyltransferase	p900	900	3372116	3.4	1	100	1	100	52	9	8	9	11.1	0	1.35	Terpenoid backbone biosynthesis loss in non-target group score 0	0	Terpenoid backbone biosynthesis PML score 100	100	1	0	1	45	1095	Terpenoid backbone biosynthesis	100	100	100
Treponema_phagedenis	p900.2.5.1.30	2.5.1.30_group B	non-target	162.10	Treponema phagedenis strain_B43.1	Treponema_phagedenis_p900	Treponema_phagedenis	Treponema	Treponema_p900	fig|162.10.peg.2553	FUT79_10775	NA	Heptaprenyl diphosphate synthase component II (EC 2.5.1.30)	Heptaprenyl diphosphate synthase component II 	2.5.1.30_Heptaprenyl diphosphate synthase	2.5.1.30	Heptaprenyl diphosphate synthase	p900	900	3372116	3.4	1	100	1	100	52	9	8	9	11.1	0	1.35	Terpenoid backbone biosynthesis loss in non-target group score 0	0	Terpenoid backbone biosynthesis PML score 100	100	1	0	1	45	1095	Terpenoid backbone biosynthesis	100	100	100
Treponema_phagedenis	p900.2.5.1.31	2.5.1.31_group B	non-target	162.10	Treponema phagedenis strain_B43.1	Treponema_phagedenis_p900	Treponema_phagedenis	Treponema	Treponema_p900	fig|162.10.peg.1100	FUT79_04655	uppS	Undecaprenyl diphosphate synthase (EC 2.5.1.31)	Undecaprenyl diphosphate synthase 	2.5.1.31_Ditrans,polycis-undecaprenyl-diphosphate synthase ((2E,6E)-farnesyl-diphosphate specific)	2.5.1.31	Ditrans,polycis-undecaprenyl-diphosphate synthase ((2E,6E)-farnesyl-diphosphate specific)	p900	900	3372116	3.4	1	100	1	100	52	9	8	9	11.1	0	1.35	Terpenoid backbone biosynthesis loss in non-target group score 0	0	Terpenoid backbone biosynthesis PML score 100	100	1	0	1	45	1095	Terpenoid backbone biosynthesis	100	100	100
Treponema_phagedenis	p900.2.7.1.148	2.7.1.148_group B	non-target	162.10	Treponema phagedenis strain_B43.1	Treponema_phagedenis_p900	Treponema_phagedenis	Treponema	Treponema_p900	fig|162.10.peg.2743	FUT79_11535	ispE	4-diphosphocytidyl-2-C-methyl-D-erythritol kinase (EC 2.7.1.148)	4-diphosphocytidyl-2-C-methyl-D-erythritol kinase 	2.7.1.148_4-(cytidine 5'-diphospho)-2-C-methyl-D-erythritol kinase	2.7.1.148	4-(cytidine 5'-diphospho)-2-C-methyl-D-erythritol kinase	p900	900	3372116	3.4	1	100	1	100	52	9	8	9	11.1	0	1.35	Terpenoid backbone biosynthesis loss in non-target group score 0	0	Terpenoid backbone biosynthesis PML score 100	100	1	0	1	45	1095	Terpenoid backbone biosynthesis	100	100	100
Treponema_phagedenis	p900.2.7.7.60	2.7.7.60_group B	non-target	162.10	Treponema phagedenis strain_B43.1	Treponema_phagedenis_p900	Treponema_phagedenis	Treponema	Treponema_p900	fig|162.10.peg.1079	FUT79_04565	NA	2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase (EC 2.7.7.60)	2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase 	2.7.7.60_2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase	2.7.7.60	2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase	p900	900	3372116	3.4	1	100	1	100	52	9	8	9	11.1	0	1.35	Terpenoid backbone biosynthesis loss in non-target group score 0	0	Terpenoid backbone biosynthesis PML score 100	100	1	0	1	45	1095	Terpenoid backbone biosynthesis	100	100	100
Treponema_phagedenis	p900.4.6.1.12	4.6.1.12_group B	non-target	162.10	Treponema phagedenis strain_B43.1	Treponema_phagedenis_p900	Treponema_phagedenis	Treponema	Treponema_p900	fig|162.10.peg.1078	FUT79_04560	NA	2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase (EC 4.6.1.12)	2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase 	4.6.1.12_2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase	4.6.1.12	2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase	p900	900	3372116	3.4	1	100	1	100	52	9	8	9	11.1	0	1.35	Terpenoid backbone biosynthesis loss in non-target group score 0	0	Terpenoid backbone biosynthesis PML score 100	100	1	0	1	45	1095	Terpenoid backbone biosynthesis	100	100	100
Treponema_phagedenis	p903.1.2.1.3	1.2.1.3_group B	non-target	162.10	Treponema phagedenis strain_B43.1	Treponema_phagedenis_p903	Treponema_phagedenis	Treponema	Treponema_p903	fig|162.10.peg.3081	FUT79_12990	NA	Aldehyde dehydrogenase (EC 1.2.1.3)	Aldehyde dehydrogenase 	1.2.1.3_Aldehyde dehydrogenase (NAD(+))	1.2.1.3	Aldehyde dehydrogenase (NAD(+))	p903	903	3372116	3.4	1	100	1	100	19	1	0	1	100	0	3.21	Limonene and pinene degradation loss in non-target group score 0	0	Limonene and pinene degradation PML score 100	100	1	0	1	5	1055	Limonene and pinene degradation	100	100	100
Treponema_phagedenis	p908.2.5.1.75	2.5.1.75_group B	non-target	162.10	Treponema phagedenis strain_B43.1	Treponema_phagedenis_p908	Treponema_phagedenis	Treponema	Treponema_p908	fig|162.10.peg.2402	FUT79_10185	miaA	tRNA dimethylallyltransferase (EC 2.5.1.75)	tRNA dimethylallyltransferase 	2.5.1.75_tRNA dimethylallyltransferase	2.5.1.75	tRNA dimethylallyltransferase	p908	908	3372116	3.4	1	100	1	100	10	1	1	1	0	0	1	Zeatin biosynthesis loss in non-target group score 0	0	Zeatin biosynthesis PML score 0	0	0	0	0	5	5	Zeatin biosynthesis	100	100	100
Treponema_phagedenis	p910.1.2.1.2	1.2.1.2_group B	non-target	162.10	Treponema phagedenis strain_B43.1	Treponema_phagedenis_p910	Treponema_phagedenis	Treponema	Treponema_p910	fig|162.10.peg.2332	NA	NA	Formate dehydrogenase-O, major subunit (EC 1.2.1.2)	Formate dehydrogenase-O, major subunit 	1.2.1.2_Formate dehydrogenase	1.2.1.2	Formate dehydrogenase	p910	910	3372116	3.4	1	100	1	100	54	7	1	7	85.7	0	2.06	Nitrogen metabolism loss in non-target group score 0	0	Nitrogen metabolism PML score 600	600	6	0	6	35	6335	Nitrogen metabolism	100	100	100
Treponema_phagedenis	p910.1.4.1.2	1.4.1.2_group B	non-target	162.10	Treponema phagedenis strain_B43.1	Treponema_phagedenis_p910	Treponema_phagedenis	Treponema	Treponema_p910	fig|162.10.peg.568	FUT79_02415	NA	NAD-specific glutamate dehydrogenase (EC 1.4.1.2)	NAD-specific glutamate dehydrogenase 	1.4.1.2_Glutamate dehydrogenase	1.4.1.2	Glutamate dehydrogenase	p910	910	3372116	3.4	1	100	1	100	54	7	1	7	85.7	0	2.06	Nitrogen metabolism loss in non-target group score 0	0	Nitrogen metabolism PML score 600	600	6	0	6	35	6335	Nitrogen metabolism	100	100	100
Treponema_phagedenis	p910.1.7.99.1	1.7.99.1_group B	non-target	162.10	Treponema phagedenis strain_B43.1	Treponema_phagedenis_p910	Treponema_phagedenis	Treponema	Treponema_p910	fig|162.10.peg.3364	FUT79_14185	priS	Hydroxylamine reductase (EC 1.7.99.1)	Hydroxylamine reductase 	1.7.99.1_Hydroxylamine reductase	1.7.99.1	Hydroxylamine reductase	p910	910	3372116	3.4	1	100	1	100	54	7	1	7	85.7	0	2.06	Nitrogen metabolism loss in non-target group score 0	0	Nitrogen metabolism PML score 600	600	6	0	6	35	6335	Nitrogen metabolism	100	100	100
Treponema_phagedenis	p910.2.7.2.2	2.7.2.2_group B	non-target	162.10	Treponema phagedenis strain_B43.1	Treponema_phagedenis_p910	Treponema_phagedenis	Treponema	Treponema_p910	fig|162.10.peg.637	FUT79_02700	arcC	Carbamate kinase (EC 2.7.2.2)	Carbamate kinase 	2.7.2.2_Carbamate kinase	2.7.2.2	Carbamate kinase	p910	910	3372116	3.4	1	100	1	100	54	7	1	7	85.7	0	2.06	Nitrogen metabolism loss in non-target group score 0	0	Nitrogen metabolism PML score 600	600	6	0	6	35	6335	Nitrogen metabolism	100	100	100
Treponema_phagedenis	p910.3.5.1.2	3.5.1.2_group B	non-target	162.10	Treponema phagedenis strain_B43.1	Treponema_phagedenis_p910	Treponema_phagedenis	Treponema	Treponema_p910	fig|162.10.peg.2307	FUT79_09825	glsA	Glutaminase (EC 3.5.1.2)	Glutaminase 	3.5.1.2_Glutaminase	3.5.1.2	Glutaminase	p910	910	3372116	3.4	1	100	1	100	54	7	1	7	85.7	0	2.06	Nitrogen metabolism loss in non-target group score 0	0	Nitrogen metabolism PML score 600	600	6	0	6	35	6335	Nitrogen metabolism	100	100	100
Treponema_phagedenis	p910.3.5.5.1	3.5.5.1_group B	non-target	162.10	Treponema phagedenis strain_B43.1	Treponema_phagedenis_p910	Treponema_phagedenis	Treponema	Treponema_p910	fig|162.10.peg.3246	FUT79_13710	NA	nitrilase (carbon-nitrogen hydrolase)( EC:3.5.5.1 )	nitrilase (carbon-nitrogen hydrolase)( EC:3.5.5.1 )	3.5.5.1_Nitrilase	3.5.5.1	Nitrilase	p910	910	3372116	3.4	1	100	1	100	54	7	1	7	85.7	0	2.06	Nitrogen metabolism loss in non-target group score 0	0	Nitrogen metabolism PML score 600	600	6	0	6	35	6335	Nitrogen metabolism	100	100	100
Treponema_phagedenis	p910.6.3.1.1	6.3.1.1_group B	non-target	162.10	Treponema phagedenis strain_B43.1	Treponema_phagedenis_p910	Treponema_phagedenis	Treponema	Treponema_p910	fig|162.10.peg.1546	FUT79_06545	NA	Aspartate--ammonia ligase (EC 6.3.1.1)	Aspartate--ammonia ligase 	6.3.1.1_Aspartate--ammonia ligase	6.3.1.1	Aspartate--ammonia ligase	p910	910	3372116	3.4	1	100	1	100	54	7	1	7	85.7	0	2.06	Nitrogen metabolism loss in non-target group score 0	0	Nitrogen metabolism PML score 600	600	6	0	6	35	6335	Nitrogen metabolism	100	100	100
Treponema_phagedenis	p920.2.3.1.46	2.3.1.46_group B	non-target	162.10	Treponema phagedenis strain_B43.1	Treponema_phagedenis_p920	Treponema_phagedenis	Treponema	Treponema_p920	fig|162.10.peg.945	FUT79_04025	metA	Homoserine O-succinyltransferase (EC 2.3.1.46)	Homoserine O-succinyltransferase 	2.3.1.46_Homoserine O-succinyltransferase	2.3.1.46	Homoserine O-succinyltransferase	p920	920	3372116	3.4	1	100	1	100	60	3	0	3	100	0	1.3	Sulfur metabolism loss in non-target group score 0	0	Sulfur metabolism PML score 300	300	3	0	3	15	3165	Sulfur metabolism	100	100	100
Treponema_phagedenis	p920.4.4.1.8	4.4.1.8_group B	non-target	162.10	Treponema phagedenis strain_B43.1	Treponema_phagedenis_p920	Treponema_phagedenis	Treponema	Treponema_p920	fig|162.10.peg.618	FUT79_02635	NA	Cystathionine beta-lyase (EC 4.4.1.8)	Cystathionine beta-lyase 	4.4.1.8_Cystathionine beta-lyase	4.4.1.8	Cystathionine beta-lyase	p920	920	3372116	3.4	1	100	1	100	60	3	0	3	100	0	1.3	Sulfur metabolism loss in non-target group score 0	0	Sulfur metabolism PML score 300	300	3	0	3	15	3165	Sulfur metabolism	100	100	100
Treponema_phagedenis	p944.3.2.1.31	3.2.1.31_group B	non-target	162.10	Treponema phagedenis strain_B43.1	Treponema_phagedenis_p944	Treponema_phagedenis	Treponema	Treponema_p944	fig|162.10.peg.85	FUT79_00395	uidA	beta-glucuronidase (EC 3.2.1.31)	beta-glucuronidase 	3.2.1.31_Beta-glucuronidase	3.2.1.31	Beta-glucuronidase	p944	944	3372116	3.4	1	100	1	100	34	1	0	1	100	0	1.35	Flavone and flavonol biosynthesis loss in non-target group score 0	0	Flavone and flavonol biosynthesis PML score 100	100	1	0	1	5	1055	Flavone and flavonol biosynthesis	100	100	100
Treponema_phagedenis	p950.2.6.1.1	2.6.1.1_group B	non-target	162.10	Treponema phagedenis strain_B43.1	Treponema_phagedenis_p950	Treponema_phagedenis	Treponema	Treponema_p950	fig|162.10.peg.687	FUT79_02895	NA	Aspartate aminotransferase (EC 2.6.1.1)	Aspartate aminotransferase 	2.6.1.1_Aspartate transaminase	2.6.1.1	Aspartate transaminase	p950	950	3372116	3.4	1	100	1	100	75	1	1	1	0	0	1.81	Isoquinoline alkaloid biosynthesis loss in non-target group score 0	0	Isoquinoline alkaloid biosynthesis PML score 0	0	0	0	0	5	5	Isoquinoline alkaloid biosynthesis	100	100	100
Treponema_phagedenis	p960.2.6.1.1	2.6.1.1_group B	non-target	162.10	Treponema phagedenis strain_B43.1	Treponema_phagedenis_p960	Treponema_phagedenis	Treponema	Treponema_p960	fig|162.10.peg.687	FUT79_02895	NA	Aspartate aminotransferase (EC 2.6.1.1)	Aspartate aminotransferase 	2.6.1.1_Aspartate transaminase	2.6.1.1	Aspartate transaminase	p960	960	3372116	3.4	1	100	1	100	31	1	1	1	0	0	2.68	Tropane, piperidine and pyridine alkaloid biosynthesis loss in non-target group score 0	0	Tropane, piperidine and pyridine alkaloid biosynthesis PML score 0	0	0	0	0	5	5	Tropane, piperidine and pyridine alkaloid biosynthesis	100	100	100
Treponema_phagedenis	p970.2.1.2.9	2.1.2.9_group B	non-target	162.10	Treponema phagedenis strain_B43.1	Treponema_phagedenis_p970	Treponema_phagedenis	Treponema	Treponema_p970	fig|162.10.peg.2353	FUT79_09970	NA	Methionyl-tRNA formyltransferase (EC 2.1.2.9)	Methionyl-tRNA formyltransferase 	2.1.2.9_Methionyl-tRNA formyltransferase	2.1.2.9	Methionyl-tRNA formyltransferase	p970	970	3372116	3.4	1	100	1	100	31	23	23	23	0	0	1.19	Aminoacyl-tRNA biosynthesis loss in non-target group score 0	0	Aminoacyl-tRNA biosynthesis PML score 0	0	0	0	0	115	115	Aminoacyl-tRNA biosynthesis	100	100	100
Treponema_phagedenis	p970.6.1.1.1	6.1.1.1_group B	non-target	162.10	Treponema phagedenis strain_B43.1	Treponema_phagedenis_p970	Treponema_phagedenis	Treponema	Treponema_p970	fig|162.10.peg.2327	FUT79_09900	NA	Tyrosyl-tRNA synthetase (EC 6.1.1.1)	Tyrosyl-tRNA synthetase 	6.1.1.1_Tyrosine--tRNA ligase	6.1.1.1	Tyrosine--tRNA ligase	p970	970	3372116	3.4	1	100	1	100	31	23	23	23	0	0	1.19	Aminoacyl-tRNA biosynthesis loss in non-target group score 0	0	Aminoacyl-tRNA biosynthesis PML score 0	0	0	0	0	115	115	Aminoacyl-tRNA biosynthesis	100	100	100
Treponema_phagedenis	p970.6.1.1.11	6.1.1.11_group B	non-target	162.10	Treponema phagedenis strain_B43.1	Treponema_phagedenis_p970	Treponema_phagedenis	Treponema	Treponema_p970	fig|162.10.peg.1092	FUT79_04615	serS	Seryl-tRNA synthetase (EC 6.1.1.11)	Seryl-tRNA synthetase 	6.1.1.11_Serine--tRNA ligase	6.1.1.11	Serine--tRNA ligase	p970	970	3372116	3.4	1	100	1	100	31	23	23	23	0	0	1.19	Aminoacyl-tRNA biosynthesis loss in non-target group score 0	0	Aminoacyl-tRNA biosynthesis PML score 0	0	0	0	0	115	115	Aminoacyl-tRNA biosynthesis	100	100	100
Treponema_phagedenis	p970.6.1.1.12	6.1.1.12_group B	non-target	162.10	Treponema phagedenis strain_B43.1	Treponema_phagedenis_p970	Treponema_phagedenis	Treponema	Treponema_p970	fig|162.10.peg.607	FUT79_02585	aspS	Aspartyl-tRNA synthetase (EC 6.1.1.12)	Aspartyl-tRNA synthetase 	6.1.1.12_Aspartate--tRNA ligase	6.1.1.12	Aspartate--tRNA ligase	p970	970	3372116	3.4	1	100	1	100	31	23	23	23	0	0	1.19	Aminoacyl-tRNA biosynthesis loss in non-target group score 0	0	Aminoacyl-tRNA biosynthesis PML score 0	0	0	0	0	115	115	Aminoacyl-tRNA biosynthesis	100	100	100
Treponema_phagedenis	p970.6.1.1.14	6.1.1.14_group B	non-target	162.10	Treponema phagedenis strain_B43.1	Treponema_phagedenis_p970	Treponema_phagedenis	Treponema	Treponema_p970	fig|162.10.peg.74	FUT79_00340	NA	Glycyl-tRNA synthetase (EC 6.1.1.14)	Glycyl-tRNA synthetase 	6.1.1.14_Glycine--tRNA ligase	6.1.1.14	Glycine--tRNA ligase	p970	970	3372116	3.4	1	100	1	100	31	23	23	23	0	0	1.19	Aminoacyl-tRNA biosynthesis loss in non-target group score 0	0	Aminoacyl-tRNA biosynthesis PML score 0	0	0	0	0	115	115	Aminoacyl-tRNA biosynthesis	100	100	100
Treponema_phagedenis	p970.6.1.1.15	6.1.1.15_group B	non-target	162.10	Treponema phagedenis strain_B43.1	Treponema_phagedenis_p970	Treponema_phagedenis	Treponema	Treponema_p970	fig|162.10.peg.102	FUT79_00470	NA	Prolyl-tRNA synthetase (EC 6.1.1.15), bacterial type	Prolyl-tRNA synthetase 	6.1.1.15_Proline--tRNA ligase	6.1.1.15	Proline--tRNA ligase	p970	970	3372116	3.4	1	100	1	100	31	23	23	23	0	0	1.19	Aminoacyl-tRNA biosynthesis loss in non-target group score 0	0	Aminoacyl-tRNA biosynthesis PML score 0	0	0	0	0	115	115	Aminoacyl-tRNA biosynthesis	100	100	100
Treponema_phagedenis	p970.6.1.1.16	6.1.1.16_group B	non-target	162.10	Treponema phagedenis strain_B43.1	Treponema_phagedenis_p970	Treponema_phagedenis	Treponema	Treponema_p970	fig|162.10.peg.475	FUT79_02015	NA	Cysteinyl-tRNA synthetase (EC 6.1.1.16)	Cysteinyl-tRNA synthetase 	6.1.1.16_Cysteine--tRNA ligase	6.1.1.16	Cysteine--tRNA ligase	p970	970	3372116	3.4	1	100	1	100	31	23	23	23	0	0	1.19	Aminoacyl-tRNA biosynthesis loss in non-target group score 0	0	Aminoacyl-tRNA biosynthesis PML score 0	0	0	0	0	115	115	Aminoacyl-tRNA biosynthesis	100	100	100
Treponema_phagedenis	p970.6.1.1.17	6.1.1.17_group B	non-target	162.10	Treponema phagedenis strain_B43.1	Treponema_phagedenis_p970	Treponema_phagedenis	Treponema	Treponema_p970	fig|162.10.peg.75	FUT79_00345	NA	Glutamyl-tRNA synthetase (EC 6.1.1.17) @ Glutamyl-tRNA(Gln) synthetase (EC 6.1.1.24)	Glutamyl-tRNA synthetase 	6.1.1.17_Glutamate--tRNA ligase	6.1.1.17	Glutamate--tRNA ligase	p970	970	3372116	3.4	1	100	1	100	31	23	23	23	0	0	1.19	Aminoacyl-tRNA biosynthesis loss in non-target group score 0	0	Aminoacyl-tRNA biosynthesis PML score 0	0	0	0	0	115	115	Aminoacyl-tRNA biosynthesis	100	100	100
Treponema_phagedenis	p970.6.1.1.19	6.1.1.19_group B	non-target	162.10	Treponema phagedenis strain_B43.1	Treponema_phagedenis_p970	Treponema_phagedenis	Treponema	Treponema_p970	fig|162.10.peg.642	FUT79_02720	NA	Arginyl-tRNA synthetase (EC 6.1.1.19)	Arginyl-tRNA synthetase 	6.1.1.19_Arginine--tRNA ligase	6.1.1.19	Arginine--tRNA ligase	p970	970	3372116	3.4	1	100	1	100	31	23	23	23	0	0	1.19	Aminoacyl-tRNA biosynthesis loss in non-target group score 0	0	Aminoacyl-tRNA biosynthesis PML score 0	0	0	0	0	115	115	Aminoacyl-tRNA biosynthesis	100	100	100
Treponema_phagedenis	p970.6.1.1.2	6.1.1.2_group B	non-target	162.10	Treponema phagedenis strain_B43.1	Treponema_phagedenis_p970	Treponema_phagedenis	Treponema	Treponema_p970	fig|162.10.peg.2067	FUT79_08765	trpS	Tryptophanyl-tRNA synthetase (EC 6.1.1.2)	Tryptophanyl-tRNA synthetase 	6.1.1.2_Tryptophan--tRNA ligase	6.1.1.2	Tryptophan--tRNA ligase	p970	970	3372116	3.4	1	100	1	100	31	23	23	23	0	0	1.19	Aminoacyl-tRNA biosynthesis loss in non-target group score 0	0	Aminoacyl-tRNA biosynthesis PML score 0	0	0	0	0	115	115	Aminoacyl-tRNA biosynthesis	100	100	100
Treponema_phagedenis	p970.6.1.1.24	6.1.1.24_group B	non-target	162.10	Treponema phagedenis strain_B43.1	Treponema_phagedenis_p970	Treponema_phagedenis	Treponema	Treponema_p970	fig|162.10.peg.75	FUT79_00345	NA	Glutamyl-tRNA synthetase (EC 6.1.1.17) @ Glutamyl-tRNA(Gln) synthetase (EC 6.1.1.24)	Glutamyl-tRNA synthetase 	6.1.1.24_Glutamate--tRNA(Gln) ligase	6.1.1.24	Glutamate--tRNA(Gln) ligase	p970	970	3372116	3.4	1	100	1	100	31	23	23	23	0	0	1.19	Aminoacyl-tRNA biosynthesis loss in non-target group score 0	0	Aminoacyl-tRNA biosynthesis PML score 0	0	0	0	0	115	115	Aminoacyl-tRNA biosynthesis	100	100	100
Treponema_phagedenis	p970.6.1.1.4	6.1.1.4_group B	non-target	162.10	Treponema phagedenis strain_B43.1	Treponema_phagedenis_p970	Treponema_phagedenis	Treponema	Treponema_p970	fig|162.10.peg.1998	FUT79_08475	NA	Leucyl-tRNA synthetase (EC 6.1.1.4)	Leucyl-tRNA synthetase 	6.1.1.4_Leucine--tRNA ligase	6.1.1.4	Leucine--tRNA ligase	p970	970	3372116	3.4	1	100	1	100	31	23	23	23	0	0	1.19	Aminoacyl-tRNA biosynthesis loss in non-target group score 0	0	Aminoacyl-tRNA biosynthesis PML score 0	0	0	0	0	115	115	Aminoacyl-tRNA biosynthesis	100	100	100
Treponema_phagedenis	p970.6.1.1.5	6.1.1.5_group B	non-target	162.10	Treponema phagedenis strain_B43.1	Treponema_phagedenis_p970	Treponema_phagedenis	Treponema	Treponema_p970	fig|162.10.peg.1734	FUT79_07365	NA	Isoleucyl-tRNA synthetase (EC 6.1.1.5)	Isoleucyl-tRNA synthetase 	6.1.1.5_Isoleucine--tRNA ligase	6.1.1.5	Isoleucine--tRNA ligase	p970	970	3372116	3.4	1	100	1	100	31	23	23	23	0	0	1.19	Aminoacyl-tRNA biosynthesis loss in non-target group score 0	0	Aminoacyl-tRNA biosynthesis PML score 0	0	0	0	0	115	115	Aminoacyl-tRNA biosynthesis	100	100	100
Treponema_phagedenis	p970.6.1.1.6	6.1.1.6_group B	non-target	162.10	Treponema phagedenis strain_B43.1	Treponema_phagedenis_p970	Treponema_phagedenis	Treponema	Treponema_p970	fig|162.10.peg.2079	NA	NA	Lysyl-tRNA synthetase (class I) (EC 6.1.1.6)	Lysyl-tRNA synthetase (class I) 	6.1.1.6_Lysine--tRNA ligase	6.1.1.6	Lysine--tRNA ligase	p970	970	3372116	3.4	1	100	1	100	31	23	23	23	0	0	1.19	Aminoacyl-tRNA biosynthesis loss in non-target group score 0	0	Aminoacyl-tRNA biosynthesis PML score 0	0	0	0	0	115	115	Aminoacyl-tRNA biosynthesis	100	100	100
Treponema_phagedenis	p970.6.1.1.7	6.1.1.7_group B	non-target	162.10	Treponema phagedenis strain_B43.1	Treponema_phagedenis_p970	Treponema_phagedenis	Treponema	Treponema_p970	fig|162.10.peg.2647	FUT79_11155	NA	Alanyl-tRNA synthetase (EC 6.1.1.7)	Alanyl-tRNA synthetase 	6.1.1.7_Alanine--tRNA ligase	6.1.1.7	Alanine--tRNA ligase	p970	970	3372116	3.4	1	100	1	100	31	23	23	23	0	0	1.19	Aminoacyl-tRNA biosynthesis loss in non-target group score 0	0	Aminoacyl-tRNA biosynthesis PML score 0	0	0	0	0	115	115	Aminoacyl-tRNA biosynthesis	100	100	100
Treponema_phagedenis	p970.6.1.1.9	6.1.1.9_group B	non-target	162.10	Treponema phagedenis strain_B43.1	Treponema_phagedenis_p970	Treponema_phagedenis	Treponema	Treponema_p970	fig|162.10.peg.333	FUT79_01415	NA	Valyl-tRNA synthetase (EC 6.1.1.9)	Valyl-tRNA synthetase 	6.1.1.9_Valine--tRNA ligase	6.1.1.9	Valine--tRNA ligase	p970	970	3372116	3.4	1	100	1	100	31	23	23	23	0	0	1.19	Aminoacyl-tRNA biosynthesis loss in non-target group score 0	0	Aminoacyl-tRNA biosynthesis PML score 0	0	0	0	0	115	115	Aminoacyl-tRNA biosynthesis	100	100	100
Treponema_phagedenis	p970.6.3.5.6	6.3.5.6_group B	non-target	162.10	Treponema phagedenis strain_B43.1	Treponema_phagedenis_p970	Treponema_phagedenis	Treponema	Treponema_p970	fig|162.10.peg.1884	FUT79_08000	NA	Aspartyl-tRNA(Asn) amidotransferase subunit B (EC 6.3.5.6) @ Glutamyl-tRNA(Gln) amidotransferase subunit B (EC 6.3.5.7) / Domain of unknown function	Aspartyl-tRNA(Asn) amidotransferase subunit B 	6.3.5.6_Asparaginyl-tRNA synthase (glutamine-hydrolyzing)	6.3.5.6	Asparaginyl-tRNA synthase (glutamine-hydrolyzing)	p970	970	3372116	3.4	1	100	1	100	31	23	23	23	0	0	1.19	Aminoacyl-tRNA biosynthesis loss in non-target group score 0	0	Aminoacyl-tRNA biosynthesis PML score 0	0	0	0	0	115	115	Aminoacyl-tRNA biosynthesis	100	100	100
